"source","parameter","value","rho_it","it","N"
"12_8_est_GP_param.csv","sigma",1.753491747,12,8,300
"12_8_est_GP_param.csv","mu[1]",-0.323938046,12,8,300
"12_8_est_GP_param.csv","mu[2]",0.316611122,12,8,300
"12_8_est_GP_param.csv","mu[3]",0.618971015,12,8,300
"12_8_est_GP_param.csv","mu[4]",5.13700152,12,8,300
"12_8_est_GP_param.csv","mu[5]",0.842642188,12,8,300
"12_9_est_GP_param.csv","alpha",1.907156497,12,9,300
"12_9_est_GP_param.csv","rho",-0.002691426,12,9,300
"12_9_est_GP_param.csv","sigma",2.970998555,12,9,300
"12_9_est_GP_param.csv","mu[1]",0.004317972,12,9,300
"12_9_est_GP_param.csv","mu[2]",3.080154194,12,9,300
"12_9_est_GP_param.csv","mu[3]",1.599703705,12,9,300
"12_9_est_GP_param.csv","mu[4]",-2.626314331,12,9,300
"12_9_est_GP_param.csv","mu[5]",-3.851655768,12,9,300
"13_10_est_GP_param.csv","alpha",3.393899458,13,10,300
"13_10_est_GP_param.csv","rho",2.229384781,13,10,300
"13_10_est_GP_param.csv","sigma",3.10254928,13,10,300
"13_10_est_GP_param.csv","mu[1]",0.66180345,13,10,300
"13_10_est_GP_param.csv","mu[2]",1.572211397,13,10,300
"13_10_est_GP_param.csv","mu[3]",3.015512243,13,10,300
"13_10_est_GP_param.csv","mu[4]",-1.130884231,13,10,300
"13_10_est_GP_param.csv","mu[5]",2.060021024,13,10,300
"13_11_est_GP_param.csv","alpha",3.021703894,13,11,300
"13_11_est_GP_param.csv","rho",2.093050256,13,11,300
"13_11_est_GP_param.csv","sigma",2.757617159,13,11,300
"13_11_est_GP_param.csv","mu[1]",0.31484884,13,11,300
"13_11_est_GP_param.csv","mu[2]",1.443876917,13,11,300
"13_11_est_GP_param.csv","mu[3]",-3.35456322,13,11,300
"13_11_est_GP_param.csv","mu[4]",-1.425181052,13,11,300
"13_11_est_GP_param.csv","mu[5]",-0.281197087,13,11,300
"13_12_est_GP_param.csv","alpha",2.217595957,13,12,300
"13_12_est_GP_param.csv","rho",-0.965464576,13,12,300
"13_12_est_GP_param.csv","sigma",2.252768628,13,12,300
"13_12_est_GP_param.csv","mu[1]",0.640855828,13,12,300
"13_12_est_GP_param.csv","mu[2]",4.188962446,13,12,300
"13_12_est_GP_param.csv","mu[3]",-0.214399605,13,12,300
"13_12_est_GP_param.csv","mu[4]",1.391288172,13,12,300
"13_12_est_GP_param.csv","mu[5]",3.921157638,13,12,300
"13_13_est_GP_param.csv","alpha",3.410168753,13,13,300
"13_13_est_GP_param.csv","rho",2.473311927,13,13,300
"13_13_est_GP_param.csv","sigma",2.994916018,13,13,300
"13_13_est_GP_param.csv","mu[1]",-0.693755233,13,13,300
"13_13_est_GP_param.csv","mu[2]",-0.853522059,13,13,300
"13_13_est_GP_param.csv","mu[3]",2.013441342,13,13,300
"13_13_est_GP_param.csv","mu[4]",1.500784035,13,13,300
"13_13_est_GP_param.csv","mu[5]",-2.975874149,13,13,300
"13_14_est_GP_param.csv","alpha",2.83489595,13,14,300
"13_14_est_GP_param.csv","rho",2.551759702,13,14,300
"13_14_est_GP_param.csv","sigma",2.976382758,13,14,300
"13_14_est_GP_param.csv","mu[1]",2.088583877,13,14,300
"13_14_est_GP_param.csv","mu[2]",-1.295952513,13,14,300
"13_14_est_GP_param.csv","mu[3]",1.852398302,13,14,300
"13_14_est_GP_param.csv","mu[4]",-2.882843977,13,14,300
"13_14_est_GP_param.csv","mu[5]",2.865268558,13,14,300
"13_15_est_GP_param.csv","alpha",2.282829248,13,15,300
"13_15_est_GP_param.csv","rho",-1.51664276,13,15,300
"13_15_est_GP_param.csv","sigma",2.195541057,13,15,300
"13_15_est_GP_param.csv","mu[1]",4.379864361,13,15,300
"13_15_est_GP_param.csv","mu[2]",-1.23604759,13,15,300
"13_15_est_GP_param.csv","mu[3]",0.218102753,13,15,300
"13_15_est_GP_param.csv","mu[4]",-2.685048781,13,15,300
"13_15_est_GP_param.csv","mu[5]",-0.441451396,13,15,300
"13_16_est_GP_param.csv","alpha",2.716757718,13,16,300
"13_16_est_GP_param.csv","rho",1.916326239,13,16,300
"13_16_est_GP_param.csv","sigma",2.861478666,13,16,300
"13_16_est_GP_param.csv","mu[1]",0.063746891,13,16,300
"13_16_est_GP_param.csv","mu[2]",2.022609284,13,16,300
"13_16_est_GP_param.csv","mu[3]",0.732397462,13,16,300
"13_16_est_GP_param.csv","mu[4]",-0.825123554,13,16,300
"13_16_est_GP_param.csv","mu[5]",2.316561928,13,16,300
"13_17_est_GP_param.csv","alpha",3.394483409,13,17,300
"13_17_est_GP_param.csv","rho",2.491703715,13,17,300
"13_17_est_GP_param.csv","sigma",2.961557235,13,17,300
"13_17_est_GP_param.csv","mu[1]",0.707360914,13,17,300
"13_17_est_GP_param.csv","mu[2]",1.689755455,13,17,300
"13_17_est_GP_param.csv","mu[3]",-2.902142233,13,17,300
"13_17_est_GP_param.csv","mu[4]",3.324459554,13,17,300
"13_17_est_GP_param.csv","mu[5]",0.894154498,13,17,300
"13_18_est_GP_param.csv","alpha",3.566243112,13,18,300
"13_18_est_GP_param.csv","rho",2.308269907,13,18,300
"13_18_est_GP_param.csv","sigma",2.887997019,13,18,300
"13_18_est_GP_param.csv","mu[1]",3.015653786,13,18,300
"13_18_est_GP_param.csv","mu[2]",0.31222867,13,18,300
"13_18_est_GP_param.csv","mu[3]",1.091018239,13,18,300
"13_18_est_GP_param.csv","mu[4]",-1.1115285,13,18,300
"13_18_est_GP_param.csv","mu[5]",-2.917256648,13,18,300
"13_19_est_GP_param.csv","alpha",2.9607649,13,19,300
"13_19_est_GP_param.csv","rho",2.586008085,13,19,300
"13_19_est_GP_param.csv","sigma",2.985790109,13,19,300
"13_19_est_GP_param.csv","mu[1]",-0.892902964,13,19,300
"13_19_est_GP_param.csv","mu[2]",1.660568971,13,19,300
"13_19_est_GP_param.csv","mu[3]",0.782700025,13,19,300
"13_19_est_GP_param.csv","mu[4]",2.079169834,13,19,300
"13_19_est_GP_param.csv","mu[5]",-2.94291372,13,19,300
"13_2_est_GP_param.csv","alpha",3.209374126,13,2,300
"13_2_est_GP_param.csv","rho",2.400596123,13,2,300
"13_2_est_GP_param.csv","sigma",3.108115083,13,2,300
"13_2_est_GP_param.csv","mu[1]",1.7036546,13,2,300
"13_2_est_GP_param.csv","mu[2]",-1.87715992,13,2,300
"13_2_est_GP_param.csv","mu[3]",-0.226878199,13,2,300
"13_2_est_GP_param.csv","mu[4]",0.718888537,13,2,300
"13_2_est_GP_param.csv","mu[5]",-2.791349821,13,2,300
"13_20_est_GP_param.csv","alpha",3.274305266,13,20,300
"13_20_est_GP_param.csv","rho",2.312414869,13,20,300
"13_20_est_GP_param.csv","sigma",2.913005344,13,20,300
"13_20_est_GP_param.csv","mu[1]",-0.617031091,13,20,300
"13_20_est_GP_param.csv","mu[2]",2.561081109,13,20,300
"13_20_est_GP_param.csv","mu[3]",-2.761757533,13,20,300
"13_20_est_GP_param.csv","mu[4]",6.340046324,13,20,300
"13_20_est_GP_param.csv","mu[5]",-0.254812707,13,20,300
"13_3_est_GP_param.csv","alpha",3.158000572,13,3,300
"13_3_est_GP_param.csv","rho",2.558634293,13,3,300
"13_3_est_GP_param.csv","sigma",3.171194258,13,3,300
"13_3_est_GP_param.csv","mu[1]",4.026172427,13,3,300
"13_3_est_GP_param.csv","mu[2]",5.069363217,13,3,300
"13_3_est_GP_param.csv","mu[3]",0.269204836,13,3,300
"13_3_est_GP_param.csv","mu[4]",-0.724370346,13,3,300
"13_3_est_GP_param.csv","mu[5]",-2.830010541,13,3,300
"13_4_est_GP_param.csv","alpha",2.56357714,13,4,300
"13_4_est_GP_param.csv","rho",1.879420689,13,4,300
"13_4_est_GP_param.csv","sigma",2.800597863,13,4,300
"13_4_est_GP_param.csv","mu[1]",4.270225721,13,4,300
"13_4_est_GP_param.csv","mu[2]",1.191268804,13,4,300
"13_4_est_GP_param.csv","mu[3]",-1.431762915,13,4,300
"13_4_est_GP_param.csv","mu[4]",-0.479271016,13,4,300
"13_4_est_GP_param.csv","mu[5]",-1.926304578,13,4,300
"13_5_est_GP_param.csv","alpha",2.405360845,13,5,300
"13_5_est_GP_param.csv","rho",2.070599221,13,5,300
"13_5_est_GP_param.csv","sigma",2.689674035,13,5,300
"13_5_est_GP_param.csv","mu[1]",-1.267591694,13,5,300
"13_5_est_GP_param.csv","mu[2]",-1.1624501,13,5,300
"13_5_est_GP_param.csv","mu[3]",5.108947895,13,5,300
"13_5_est_GP_param.csv","mu[4]",-1.847170415,13,5,300
"13_5_est_GP_param.csv","mu[5]",-0.014521004,13,5,300
"13_6_est_GP_param.csv","alpha",3.178013163,13,6,300
"13_6_est_GP_param.csv","rho",2.123729185,13,6,300
"13_6_est_GP_param.csv","sigma",2.837266956,13,6,300
"13_6_est_GP_param.csv","mu[1]",2.497757197,13,6,300
"13_6_est_GP_param.csv","mu[2]",3.672696119,13,6,300
"13_6_est_GP_param.csv","mu[3]",5.762096795,13,6,300
"13_6_est_GP_param.csv","mu[4]",-2.520012916,13,6,300
"13_6_est_GP_param.csv","mu[5]",1.720472463,13,6,300
"13_7_est_GP_param.csv","alpha",2.39338696,13,7,300
"13_7_est_GP_param.csv","rho",1.567195312,13,7,300
"13_7_est_GP_param.csv","sigma",2.82982614,13,7,300
"13_7_est_GP_param.csv","mu[1]",-2.819753603,13,7,300
"13_7_est_GP_param.csv","mu[2]",-1.418953218,13,7,300
"13_7_est_GP_param.csv","mu[3]",3.810499813,13,7,300
"13_7_est_GP_param.csv","mu[4]",-0.051089252,13,7,300
"13_7_est_GP_param.csv","mu[5]",1.097807127,13,7,300
"13_8_est_GP_param.csv","alpha",2.049918652,13,8,300
"13_8_est_GP_param.csv","rho",0.798208286,13,8,300
"13_8_est_GP_param.csv","sigma",2.784888032,13,8,300
"13_8_est_GP_param.csv","mu[1]",3.193513305,13,8,300
"13_8_est_GP_param.csv","mu[2]",3.948768548,13,8,300
"13_8_est_GP_param.csv","mu[3]",2.301574641,13,8,300
"13_8_est_GP_param.csv","mu[4]",-2.798742192,13,8,300
"13_8_est_GP_param.csv","mu[5]",1.355181618,13,8,300
"13_9_est_GP_param.csv","alpha",2.769258607,13,9,300
"13_9_est_GP_param.csv","rho",2.039252798,13,9,300
"13_9_est_GP_param.csv","sigma",2.99338147,13,9,300
"13_9_est_GP_param.csv","mu[1]",-0.895497318,13,9,300
"13_9_est_GP_param.csv","mu[2]",-0.794151261,13,9,300
"13_9_est_GP_param.csv","mu[3]",-2.449195182,13,9,300
"13_9_est_GP_param.csv","mu[4]",1.052046293,13,9,300
"13_9_est_GP_param.csv","mu[5]",-0.093416253,13,9,300
"14_10_est_GP_param.csv","alpha",2.951583587,14,10,300
"14_10_est_GP_param.csv","rho",-0.216270615,14,10,300
"14_10_est_GP_param.csv","sigma",1.712576526,14,10,300
"14_10_est_GP_param.csv","mu[1]",-0.131088175,14,10,300
"14_10_est_GP_param.csv","mu[2]",1.481374075,14,10,300
"14_10_est_GP_param.csv","mu[3]",-0.791547995,14,10,300
"14_10_est_GP_param.csv","mu[4]",1.491936576,14,10,300
"14_10_est_GP_param.csv","mu[5]",-3.878670572,14,10,300
"14_11_est_GP_param.csv","alpha",2.394224969,14,11,300
"14_11_est_GP_param.csv","rho",1.692177742,14,11,300
"14_11_est_GP_param.csv","sigma",2.939537473,14,11,300
"14_11_est_GP_param.csv","mu[1]",0.291376744,14,11,300
"14_11_est_GP_param.csv","mu[2]",2.318522565,14,11,300
"14_11_est_GP_param.csv","mu[3]",1.781569675,14,11,300
"14_11_est_GP_param.csv","mu[4]",-0.798649461,14,11,300
"14_11_est_GP_param.csv","mu[5]",0.627434833,14,11,300
"14_12_est_GP_param.csv","alpha",3.741159573,14,12,300
"14_12_est_GP_param.csv","rho",2.423472588,14,12,300
"14_12_est_GP_param.csv","sigma",2.953394178,14,12,300
"14_12_est_GP_param.csv","mu[1]",-3.243062435,14,12,300
"14_12_est_GP_param.csv","mu[2]",-0.588063741,14,12,300
"14_12_est_GP_param.csv","mu[3]",-0.223650123,14,12,300
"14_12_est_GP_param.csv","mu[4]",-1.684532885,14,12,300
"14_12_est_GP_param.csv","mu[5]",-1.299672842,14,12,300
"14_13_est_GP_param.csv","alpha",2.105071585,14,13,300
"14_13_est_GP_param.csv","rho",-0.445683885,14,13,300
"14_13_est_GP_param.csv","sigma",2.278007212,14,13,300
"14_13_est_GP_param.csv","mu[1]",1.499315366,14,13,300
"14_13_est_GP_param.csv","mu[2]",3.872376432,14,13,300
"14_13_est_GP_param.csv","mu[3]",4.904454434,14,13,300
"14_13_est_GP_param.csv","mu[4]",-3.357805355,14,13,300
"14_13_est_GP_param.csv","mu[5]",0.63795343,14,13,300
"14_14_est_GP_param.csv","alpha",2.165496266,14,14,300
"14_14_est_GP_param.csv","rho",-2.259336824,14,14,300
"14_14_est_GP_param.csv","sigma",2.212061809,14,14,300
"14_14_est_GP_param.csv","mu[1]",-1.230484025,14,14,300
"14_14_est_GP_param.csv","mu[2]",-2.968813454,14,14,300
"14_14_est_GP_param.csv","mu[3]",-0.89424416,14,14,300
"14_14_est_GP_param.csv","mu[4]",-4.203018501,14,14,300
"14_14_est_GP_param.csv","mu[5]",0.293669701,14,14,300
"14_15_est_GP_param.csv","alpha",2.331110432,14,15,300
"14_15_est_GP_param.csv","rho",0.811929874,14,15,300
"14_15_est_GP_param.csv","sigma",2.743942282,14,15,300
"14_15_est_GP_param.csv","mu[1]",2.251986258,14,15,300
"14_15_est_GP_param.csv","mu[2]",1.38585113,14,15,300
"14_15_est_GP_param.csv","mu[3]",0.129017824,14,15,300
"14_15_est_GP_param.csv","mu[4]",4.21196379,14,15,300
"14_15_est_GP_param.csv","mu[5]",6.488489637,14,15,300
"14_16_est_GP_param.csv","alpha",2.62135628,14,16,300
"14_16_est_GP_param.csv","rho",-2.463514006,14,16,300
"14_16_est_GP_param.csv","sigma",1.64793786,14,16,300
"14_16_est_GP_param.csv","mu[1]",-2.375841675,14,16,300
"14_16_est_GP_param.csv","mu[2]",-0.069840904,14,16,300
"14_16_est_GP_param.csv","mu[3]",1.146868644,14,16,300
"14_16_est_GP_param.csv","mu[4]",0.621701401,14,16,300
"14_16_est_GP_param.csv","mu[5]",0.08428014,14,16,300
"14_17_est_GP_param.csv","alpha",1.718687233,14,17,300
"14_17_est_GP_param.csv","rho",1.008769419,14,17,300
"14_17_est_GP_param.csv","sigma",2.994399055,14,17,300
"14_17_est_GP_param.csv","mu[1]",1.248056443,14,17,300
"14_17_est_GP_param.csv","mu[2]",0.76486297,14,17,300
"14_17_est_GP_param.csv","mu[3]",1.944365957,14,17,300
"14_17_est_GP_param.csv","mu[4]",-3.600879994,14,17,300
"14_17_est_GP_param.csv","mu[5]",0.579794476,14,17,300
"14_18_est_GP_param.csv","alpha",2.327621275,14,18,300
"14_18_est_GP_param.csv","rho",-2.267045809,14,18,300
"14_18_est_GP_param.csv","sigma",1.787218538,14,18,300
"14_18_est_GP_param.csv","mu[1]",0.240727675,14,18,300
"14_18_est_GP_param.csv","mu[2]",3.58122882,14,18,300
"14_18_est_GP_param.csv","mu[3]",-1.07197376,14,18,300
"14_18_est_GP_param.csv","mu[4]",-3.506309327,14,18,300
"14_18_est_GP_param.csv","mu[5]",-1.832576922,14,18,300
"14_19_est_GP_param.csv","alpha",3.117739539,14,19,300
"14_19_est_GP_param.csv","rho",2.591079161,14,19,300
"14_19_est_GP_param.csv","sigma",2.983486322,14,19,300
"14_19_est_GP_param.csv","mu[1]",0.357688412,14,19,300
"14_19_est_GP_param.csv","mu[2]",0.712282928,14,19,300
"14_19_est_GP_param.csv","mu[3]",-0.931608753,14,19,300
"14_19_est_GP_param.csv","mu[4]",0.028919223,14,19,300
"14_19_est_GP_param.csv","mu[5]",-2.94128151,14,19,300
"14_2_est_GP_param.csv","alpha",3.254129586,14,2,300
"14_2_est_GP_param.csv","rho",0.793206335,14,2,300
"14_2_est_GP_param.csv","sigma",2.506314729,14,2,300
"14_2_est_GP_param.csv","mu[1]",-0.673805782,14,2,300
"14_2_est_GP_param.csv","mu[2]",-2.759707369,14,2,300
"14_2_est_GP_param.csv","mu[3]",-3.367253802,14,2,300
"14_2_est_GP_param.csv","mu[4]",-1.465960936,14,2,300
"14_2_est_GP_param.csv","mu[5]",-2.731876713,14,2,300
"14_20_est_GP_param.csv","alpha",2.404815002,14,20,300
"14_20_est_GP_param.csv","rho",1.917318951,14,20,300
"14_20_est_GP_param.csv","sigma",2.838042254,14,20,300
"14_20_est_GP_param.csv","mu[1]",-2.458402927,14,20,300
"14_20_est_GP_param.csv","mu[2]",1.463343265,14,20,300
"14_20_est_GP_param.csv","mu[3]",-2.422197348,14,20,300
"14_20_est_GP_param.csv","mu[4]",1.255985834,14,20,300
"14_20_est_GP_param.csv","mu[5]",1.534044504,14,20,300
"14_3_est_GP_param.csv","alpha",2.355897957,14,3,300
"14_3_est_GP_param.csv","rho",1.557225514,14,3,300
"14_3_est_GP_param.csv","sigma",2.857802874,14,3,300
"14_3_est_GP_param.csv","mu[1]",-1.374325753,14,3,300
"14_3_est_GP_param.csv","mu[2]",-0.273637211,14,3,300
"14_3_est_GP_param.csv","mu[3]",-2.293149674,14,3,300
"14_3_est_GP_param.csv","mu[4]",5.1631939,14,3,300
"14_3_est_GP_param.csv","mu[5]",2.070393541,14,3,300
"14_4_est_GP_param.csv","alpha",2.273827407,14,4,300
"14_4_est_GP_param.csv","rho",-0.771987561,14,4,300
"14_4_est_GP_param.csv","sigma",2.260748889,14,4,300
"14_4_est_GP_param.csv","mu[1]",-3.503366855,14,4,300
"14_4_est_GP_param.csv","mu[2]",-2.7902318,14,4,300
"14_4_est_GP_param.csv","mu[3]",-1.882410725,14,4,300
"14_4_est_GP_param.csv","mu[4]",3.559577814,14,4,300
"14_4_est_GP_param.csv","mu[5]",3.635026773,14,4,300
"14_5_est_GP_param.csv","alpha",2.908171279,14,5,300
"14_5_est_GP_param.csv","rho",2.362918162,14,5,300
"14_5_est_GP_param.csv","sigma",3.017161351,14,5,300
"14_5_est_GP_param.csv","mu[1]",3.529162186,14,5,300
"14_5_est_GP_param.csv","mu[2]",-0.691234732,14,5,300
"14_5_est_GP_param.csv","mu[3]",0.966003232,14,5,300
"14_5_est_GP_param.csv","mu[4]",-2.620634431,14,5,300
"14_5_est_GP_param.csv","mu[5]",-2.717073941,14,5,300
"14_6_est_GP_param.csv","alpha",3.359086766,14,6,300
"14_6_est_GP_param.csv","rho",2.402086128,14,6,300
"14_6_est_GP_param.csv","sigma",2.97949302,14,6,300
"14_6_est_GP_param.csv","mu[1]",-0.54141484,14,6,300
"14_6_est_GP_param.csv","mu[2]",1.403596591,14,6,300
"14_6_est_GP_param.csv","mu[3]",-0.352972308,14,6,300
"14_6_est_GP_param.csv","mu[4]",-2.83454368,14,6,300
"14_6_est_GP_param.csv","mu[5]",-2.869682828,14,6,300
"14_7_est_GP_param.csv","alpha",2.262294019,14,7,300
"14_7_est_GP_param.csv","rho",-2.499539623,14,7,300
"14_7_est_GP_param.csv","sigma",1.908778681,14,7,300
"14_7_est_GP_param.csv","mu[1]",2.418885913,14,7,300
"14_7_est_GP_param.csv","mu[2]",3.441519353,14,7,300
"14_7_est_GP_param.csv","mu[3]",-2.069956829,14,7,300
"14_7_est_GP_param.csv","mu[4]",-0.482262115,14,7,300
"14_7_est_GP_param.csv","mu[5]",-4.531558442,14,7,300
"14_8_est_GP_param.csv","alpha",1.86015418,14,8,300
"14_8_est_GP_param.csv","rho",0.429933972,14,8,300
"14_8_est_GP_param.csv","sigma",3.004590487,14,8,300
"14_8_est_GP_param.csv","mu[1]",-0.224154202,14,8,300
"14_8_est_GP_param.csv","mu[2]",-3.685438777,14,8,300
"14_8_est_GP_param.csv","mu[3]",0.88478767,14,8,300
"14_8_est_GP_param.csv","mu[4]",-0.83160159,14,8,300
"14_8_est_GP_param.csv","mu[5]",-3.641777465,14,8,300
"14_9_est_GP_param.csv","alpha",2.633783359,14,9,300
"14_9_est_GP_param.csv","rho",1.809824023,14,9,300
"14_9_est_GP_param.csv","sigma",2.987556606,14,9,300
"14_9_est_GP_param.csv","mu[1]",0.037151612,14,9,300
"14_9_est_GP_param.csv","mu[2]",-3.107870701,14,9,300
"14_9_est_GP_param.csv","mu[3]",-1.496722312,14,9,300
"14_9_est_GP_param.csv","mu[4]",-0.64204932,14,9,300
"14_9_est_GP_param.csv","mu[5]",-0.524032436,14,9,300
"15_10_est_GP_param.csv","alpha",2.009376649,15,10,300
"15_10_est_GP_param.csv","rho",-1.500911171,15,10,300
"15_10_est_GP_param.csv","sigma",2.553567862,15,10,300
"15_10_est_GP_param.csv","mu[1]",0.062170897,15,10,300
"15_10_est_GP_param.csv","mu[2]",1.11916876,15,10,300
"15_10_est_GP_param.csv","mu[3]",-1.963840606,15,10,300
"15_10_est_GP_param.csv","mu[4]",1.746686232,15,10,300
"15_10_est_GP_param.csv","mu[5]",1.905248007,15,10,300
"15_11_est_GP_param.csv","alpha",2.27497668,15,11,300
"15_11_est_GP_param.csv","rho",-1.824086361,15,11,300
"15_11_est_GP_param.csv","sigma",2.11770171,15,11,300
"15_11_est_GP_param.csv","mu[1]",0.826827185,15,11,300
"15_11_est_GP_param.csv","mu[2]",-3.770914015,15,11,300
"15_11_est_GP_param.csv","mu[3]",5.329694864,15,11,300
"15_11_est_GP_param.csv","mu[4]",0.307526153,15,11,300
"15_11_est_GP_param.csv","mu[5]",-0.936873158,15,11,300
"15_12_est_GP_param.csv","alpha",1.596954064,15,12,300
"15_12_est_GP_param.csv","rho",-1.062858338,15,12,300
"15_12_est_GP_param.csv","sigma",2.508063661,15,12,300
"15_12_est_GP_param.csv","mu[1]",-2.343449159,15,12,300
"15_12_est_GP_param.csv","mu[2]",0.581437863,15,12,300
"15_12_est_GP_param.csv","mu[3]",0.51578261,15,12,300
"15_12_est_GP_param.csv","mu[4]",5.000234336,15,12,300
"15_12_est_GP_param.csv","mu[5]",1.494706599,15,12,300
"15_13_est_GP_param.csv","alpha",2.398250985,15,13,300
"15_13_est_GP_param.csv","rho",2.186243548,15,13,300
"15_13_est_GP_param.csv","sigma",2.826423925,15,13,300
"15_13_est_GP_param.csv","mu[1]",0.738979322,15,13,300
"15_13_est_GP_param.csv","mu[2]",-0.396218956,15,13,300
"15_13_est_GP_param.csv","mu[3]",-1.382491259,15,13,300
"15_13_est_GP_param.csv","mu[4]",-3.002624867,15,13,300
"15_13_est_GP_param.csv","mu[5]",1.225954785,15,13,300
"15_14_est_GP_param.csv","alpha",3.091618653,15,14,300
"15_14_est_GP_param.csv","rho",2.335131295,15,14,300
"15_14_est_GP_param.csv","sigma",2.821810927,15,14,300
"15_14_est_GP_param.csv","mu[1]",-0.734302971,15,14,300
"15_14_est_GP_param.csv","mu[2]",-0.135362711,15,14,300
"15_14_est_GP_param.csv","mu[3]",-3.389379677,15,14,300
"15_14_est_GP_param.csv","mu[4]",5.155548545,15,14,300
"15_14_est_GP_param.csv","mu[5]",2.122427844,15,14,300
"15_15_est_GP_param.csv","alpha",1.633304617,15,15,300
"15_15_est_GP_param.csv","rho",0.416339315,15,15,300
"15_15_est_GP_param.csv","sigma",2.776964287,15,15,300
"15_15_est_GP_param.csv","mu[1]",0.646709351,15,15,300
"15_15_est_GP_param.csv","mu[2]",1.557965982,15,15,300
"15_15_est_GP_param.csv","mu[3]",3.629433507,15,15,300
"15_15_est_GP_param.csv","mu[4]",1.616866823,15,15,300
"15_15_est_GP_param.csv","mu[5]",-2.369760211,15,15,300
"15_16_est_GP_param.csv","alpha",2.729802164,15,16,300
"15_16_est_GP_param.csv","rho",2.173733492,15,16,300
"15_16_est_GP_param.csv","sigma",2.934253227,15,16,300
"15_16_est_GP_param.csv","mu[1]",1.122302805,15,16,300
"15_16_est_GP_param.csv","mu[2]",0.854629284,15,16,300
"15_16_est_GP_param.csv","mu[3]",0.48845879,15,16,300
"15_16_est_GP_param.csv","mu[4]",2.956664181,15,16,300
"15_16_est_GP_param.csv","mu[5]",1.460980004,15,16,300
"15_17_est_GP_param.csv","alpha",2.722908741,15,17,300
"15_17_est_GP_param.csv","rho",0.197873694,15,17,300
"15_17_est_GP_param.csv","sigma",2.05450973,15,17,300
"15_17_est_GP_param.csv","mu[1]",4.736061603,15,17,300
"15_17_est_GP_param.csv","mu[2]",-1.865607793,15,17,300
"15_17_est_GP_param.csv","mu[3]",0.765124517,15,17,300
"15_17_est_GP_param.csv","mu[4]",2.307140594,15,17,300
"15_17_est_GP_param.csv","mu[5]",3.773853675,15,17,300
"15_18_est_GP_param.csv","alpha",3.404856897,15,18,300
"15_18_est_GP_param.csv","rho",2.885291582,15,18,300
"15_18_est_GP_param.csv","sigma",2.821241836,15,18,300
"15_18_est_GP_param.csv","mu[1]",-1.378262756,15,18,300
"15_18_est_GP_param.csv","mu[2]",4.772681011,15,18,300
"15_18_est_GP_param.csv","mu[3]",-1.704913965,15,18,300
"15_18_est_GP_param.csv","mu[4]",-3.017525955,15,18,300
"15_18_est_GP_param.csv","mu[5]",1.102167406,15,18,300
"15_19_est_GP_param.csv","alpha",3.029416591,15,19,300
"15_19_est_GP_param.csv","rho",2.657355529,15,19,300
"15_19_est_GP_param.csv","sigma",3.006244983,15,19,300
"15_19_est_GP_param.csv","mu[1]",-0.592147169,15,19,300
"15_19_est_GP_param.csv","mu[2]",1.841825404,15,19,300
"15_19_est_GP_param.csv","mu[3]",2.717166028,15,19,300
"15_19_est_GP_param.csv","mu[4]",-3.064793377,15,19,300
"15_19_est_GP_param.csv","mu[5]",0.765588533,15,19,300
"15_2_est_GP_param.csv","alpha",2.415763836,15,2,300
"15_2_est_GP_param.csv","rho",0.340888512,15,2,300
"15_2_est_GP_param.csv","sigma",2.757608778,15,2,300
"15_2_est_GP_param.csv","mu[1]",5.445691045,15,2,300
"15_2_est_GP_param.csv","mu[2]",2.828030645,15,2,300
"15_2_est_GP_param.csv","mu[3]",-0.332907287,15,2,300
"15_2_est_GP_param.csv","mu[4]",0.930073359,15,2,300
"15_2_est_GP_param.csv","mu[5]",-0.742254259,15,2,300
"15_20_est_GP_param.csv","alpha",1.981244691,15,20,300
"15_20_est_GP_param.csv","rho",1.549917498,15,20,300
"15_20_est_GP_param.csv","sigma",3.051796933,15,20,300
"15_20_est_GP_param.csv","mu[1]",4.795447508,15,20,300
"15_20_est_GP_param.csv","mu[2]",0.440574555,15,20,300
"15_20_est_GP_param.csv","mu[3]",-1.834863287,15,20,300
"15_20_est_GP_param.csv","mu[4]",5.498132447,15,20,300
"15_20_est_GP_param.csv","mu[5]",-0.617804251,15,20,300
"15_3_est_GP_param.csv","alpha",2.650247216,15,3,300
"15_3_est_GP_param.csv","rho",1.903472217,15,3,300
"15_3_est_GP_param.csv","sigma",2.87645276,15,3,300
"15_3_est_GP_param.csv","mu[1]",-1.109832494,15,3,300
"15_3_est_GP_param.csv","mu[2]",1.980167565,15,3,300
"15_3_est_GP_param.csv","mu[3]",3.303053144,15,3,300
"15_3_est_GP_param.csv","mu[4]",-2.380033063,15,3,300
"15_3_est_GP_param.csv","mu[5]",-1.546764928,15,3,300
"15_4_est_GP_param.csv","alpha",2.769224364,15,4,300
"15_4_est_GP_param.csv","rho",1.453095239,15,4,300
"15_4_est_GP_param.csv","sigma",2.922051573,15,4,300
"15_4_est_GP_param.csv","mu[1]",1.057733372,15,4,300
"15_4_est_GP_param.csv","mu[2]",-0.039855299,15,4,300
"15_4_est_GP_param.csv","mu[3]",0.119313707,15,4,300
"15_4_est_GP_param.csv","mu[4]",1.581243692,15,4,300
"15_4_est_GP_param.csv","mu[5]",-1.058106321,15,4,300
